imageFileCaseLeft,imageFileCaseRight,correctAns,soundQuestions,soundAnswers,block,scaffoldLevel,construction,stimuliCode,nameCode,set,stemCode,group,itemType,distractorItem,objCase,relativeClause,subjSingPlur,objSingPlur,englishPhrase,turkishPhrase,englishNoun,turkishNom,turkishNounCase,grammar,gloss,verb,caseRelative,imageFiles,imageNom,B1preCOMP.thisRepN,B1preCOMP.thisTrialN,B1preCOMP.thisN,B1preCOMP.thisIndex,B2LR1.thisRepN,B2LR1.thisTrialN,B2LR1.thisN,B2LR1.thisIndex,B2CT1.thisRepN,B2CT1.thisTrialN,B2CT1.thisN,B2CT1.thisIndex,B3PT1.thisRepN,B3PT1.thisTrialN,B3PT1.thisN,B3PT1.thisIndex,B3CT2.thisRepN,B3CT2.thisTrialN,B3CT2.thisN,B3CT2.thisIndex,B3LR2.thisRepN,B3LR2.thisTrialN,B3LR2.thisN,B3LR2.thisIndex,B4PT2.thisRepN,B4PT2.thisTrialN,B4PT2.thisN,B4PT2.thisIndex,B4CT3.thisRepN,B4CT3.thisTrialN,B4CT3.thisN,B4CT3.thisIndex,B4LR3.thisRepN,B4LR3.thisTrialN,B4LR3.thisN,B4LR3.thisIndex,B5postCOMP.thisRepN,B5postCOMP.thisTrialN,B5postCOMP.thisN,B5postCOMP.thisIndex,B6vocab.thisRepN,B6vocab.thisTrialN,B6vocab.thisN,B6vocab.thisIndex,compInstr_text.started,compInstr_text.stopped,compInstr_mouse.x,compInstr_mouse.y,compInstr_mouse.leftButton,compInstr_mouse.midButton,compInstr_mouse.rightButton,compInstr_mouse.started,compInstr_mouse.stopped,compDialogue_key.keys,compDialogue_key.corr,compDialogue_key.rt,compDialogue_key.started,compDialogue_key.stopped,compQuestion_sound.started,compQuestion_sound.stopped,compAnswer_sound.started,compAnswer_sound.stopped,compLeft_image.started,compLeft_image.stopped,compRight_image.started,compRight_image.stopped,comp_Left_text.started,comp_Left_text.stopped,comp_Right_text.started,comp_Right_text.stopped,ISI1.started,ISI1.stopped,compFeedback_text.started,compFeedback_text.stopped,compFeedback_leftPolygon.started,compFeedback_leftPolygon.stopped,compFeedback_rightPolygon.started,compFeedback_rightPolygon.stopped,compFeedback_leftImage.started,compFeedback_leftImage.stopped,compFeedback_rightImage.started,compFeedback_rightImage.stopped,compFeedback_sound.started,compFeedback_sound.stopped,ISI3.started,ISI3.stopped,firstInstrB1_text.started,firstInstrB1_text.stopped,firstInstrB1_mouse.x,firstInstrB1_mouse.y,firstInstrB1_mouse.leftButton,firstInstrB1_mouse.midButton,firstInstrB1_mouse.rightButton,firstInstrB1_mouse.started,firstInstrB1_mouse.stopped,DialogueLRq_sound.started,DialogueLRq_sound.stopped,DialogueLR_image.started,DialogueLR_image.stopped,DialogueLRa_sound.started,DialogueLRa_sound.stopped,DialogueLR_mouse.x,DialogueLR_mouse.y,DialogueLR_mouse.leftButton,DialogueLR_mouse.midButton,DialogueLR_mouse.rightButton,DialogueLR_mouse.started,DialogueLR_mouse.stopped,ISI_LR.started,ISI_LR.stopped,firstVoiceRespLR_key.keys,firstVoiceRespLR_key.rt,firstVoiceRespLR_key.started,firstVoiceRespLR_key.stopped,firstVoiceRespLR_mic.filename,firstVoiceRespLR_mic.started,firstVoiceRespLR_mic.stopped,firstVoiceRespLR_text.started,firstVoiceRespLR_text.stopped,firstVoiceRespLR_image.started,firstVoiceRespLR_image.stopped,firstVoiceRespLR_mouse.x,firstVoiceRespLR_mouse.y,firstVoiceRespLR_mouse.leftButton,firstVoiceRespLR_mouse.midButton,firstVoiceRespLR_mouse.rightButton,firstVoiceRespLR_mouse.started,firstVoiceRespLR_mouse.stopped,answerLR_sound.started,answerLR_sound.stopped,answerLR_image.started,answerLR_image.stopped,answerLR_mouse.x,answerLR_mouse.y,answerLR_mouse.leftButton,answerLR_mouse.midButton,answerLR_mouse.rightButton,answerLR_mouse.started,answerLR_mouse.stopped,secondVoiceRespLR_key.keys,secondVoiceRespLR_key.rt,secondVoiceRespLR_key.started,secondVoiceRespLR_key.stopped,secondVoiceRespLR_mic.filename,secondVoiceRespLR_mic.started,secondVoiceRespLR_mic.stopped,secondVoiceRespLR_text.started,secondVoiceRespLR_text.stopped,secondVoiceRespLR_image.started,secondVoiceRespLR_image.stopped,secondVoiceRespLR_mouse.x,secondVoiceRespLR_mouse.y,secondVoiceRespLR_mouse.leftButton,secondVoiceRespLR_mouse.midButton,secondVoiceRespLR_mouse.rightButton,secondVoiceRespLR_mouse.started,secondVoiceRespLR_mouse.stopped,firstInstrB1_text_2.started,firstInstrB1_text_2.stopped,firstInstrB1_mouse_2.x,firstInstrB1_mouse_2.y,firstInstrB1_mouse_2.leftButton,firstInstrB1_mouse_2.midButton,firstInstrB1_mouse_2.rightButton,firstInstrB1_mouse_2.started,firstInstrB1_mouse_2.stopped,firstInstrB1_text_3.started,firstInstrB1_text_3.stopped,firstInstrB1_mouse_3.x,firstInstrB1_mouse_3.y,firstInstrB1_mouse_3.leftButton,firstInstrB1_mouse_3.midButton,firstInstrB1_mouse_3.rightButton,firstInstrB1_mouse_3.started,firstInstrB1_mouse_3.stopped,vocabInstr_text.started,vocabInstr_text.stopped,vocabInstr_mouse.x,vocabInstr_mouse.y,vocabInstr_mouse.leftButton,vocabInstr_mouse.midButton,vocabInstr_mouse.rightButton,vocabInstr_mouse.started,vocabInstr_mouse.stopped,vocabAnswer_key.keys,vocabAnswer_key.started,vocabAnswer_key.stopped,vocabAnswer_mic.filename,vocabAnswer_mic.started,vocabAnswer_mic.stopped,vocabAnswer_text.started,vocabAnswer_text.stopped,vocabAnswer_image.started,vocabAnswer_image.stopped,vocabAnswer_mouse.x,vocabAnswer_mouse.y,vocabAnswer_mouse.leftButton,vocabAnswer_mouse.midButton,vocabAnswer_mouse.rightButton,vocabAnswer_mouse.started,vocabAnswer_mouse.stopped,ISI_vocab.started,ISI_vocab.stopped,endThanks_text.started,endThanks_text.stopped,endThanks_key.keys,endThanks_key.rt,endThanks_key.started,endThanks_key.stopped,participant,session,date,expName,psychopyVersion,frameRate,
ImageFiles/FDatNonePlurSing/F33omurgaSpine.png,ImageFiles/HDatNonePlurPlur/H33omurgaSpine.png,left,SoundFiles/SoundQuestions/qDP,SoundFiles/SoundAnswers/FDatNonePlurSing/F33,1,3,F,F33,F33omurgaSpine,a,2,Res2,OC,H33,DAT,NONE,PLUR,SING,the goats are going to the spine,keçi-ler omurga-ya gidiyor,spine,omurga,omurgaya,"pl subj, sing obj",goat-PL obj-DAT is.going,go,DAT,,,0,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,5.89031889999751,804.8859125000017,None,798.8880980999966,None,803.8862888000003,None,798.8880980999966,None,798.8880980999966,None,798.8880980999966,None,798.8880980999966,None,0.0076693000009981915,None,811.3169235999958,None,811.3169235999958,None,811.3169235999958,None,811.3169235999958,None,811.3169235999958,None,811.3169235999958,None,0.0037167999980738387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
ImageFiles/IAblNonePlurPLur/I32ekmekBread.png,ImageFiles/GAblNonePlurSing/G32ekmekBread.png,right,SoundFiles/SoundQuestions/qAP,SoundFiles/SoundAnswers/GAblNonePlurSing/G32,1,3,G,G32,G32ekmekBread,k,9,Res1a,OC,I32,ABL,NONE,PLUR,SING,the goats are coming from the bread,keçi-ler ekmek-ten geliyor,bread,ekmek,ekmekten,"pl subj, sing obj",goat-PL obj-ABL is.coming,come,ABL,,,0,10,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,13.07537500000035,822.8127267999953,None,816.8149073999957,None,821.8130884999991,None,816.8149073999957,None,816.8149073999957,None,816.8149073999957,None,816.8149073999957,None,0.007012700007180683,None,836.424442100004,None,836.424442100004,None,836.424442100004,None,836.424442100004,None,836.424442100004,None,836.424442100004,None,0.0036263000074541196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
ImageFiles/DDatNoneSingPlur/D22gömlekShirt.png,ImageFiles/BDatNoneSingSing/B22gömlekShirt.png,left,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D22,1,2,D,D22,D22gömlekShirt,k,9,Res2,OC,B22,DAT,NONE,SING,PLUR,the goat is going to the shirts,keçi gömlek-ler-e gidiyor,shirts,gömlek,gömleklere,"sing subj, pl obj",goat obj-PL-DAT is.going,go,DAT,,,0,11,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,3.319793300004676,847.9202587000036,None,841.9224341999943,None,846.9206438999972,None,841.9224341999943,None,841.9224341999943,None,841.9224341999943,None,841.9224341999943,None,0.007217900012619793,None,851.7855260999931,None,851.7855260999931,None,851.7855260999931,None,851.7855260999931,None,851.7855260999931,None,851.7855260999931,None,0.0036327999987406656,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
ImageFiles/DDatNoneSingPlur/D02inekCow.png,ImageFiles/EAblNoneSingPlur/E02inekCow.png,right,SoundFiles/SoundQuestions/qAS,SoundFiles/SoundAnswers/EAblNoneSingPlur/E02,1,2,E,E02,E02inekCow,k,9,Res1b,CC,D02,ABL,NONE,SING,PLUR,the goat is coming from the cows,keçi inek-ler-den geliyor,cows,inek,ineklerden,"sing subj, pl obj",goat obj-PL-ABL is.coming,come,ABL,,,0,12,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,8.80655829999887,863.2813277999958,None,857.2835279999999,None,862.2817221000005,None,857.2835279999999,None,857.2835279999999,None,857.2835279999999,None,857.2835279999999,None,0.007354500005021691,None,872.6279805999948,None,872.6279805999948,None,872.6279805999948,None,872.6279805999948,None,872.6279805999948,None,872.6279805999948,None,0.0037020000017946586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
ImageFiles/DDatNoneSingPlur/D37tarakComb.png,ImageFiles/EAblNoneSingPlur/E37tarakComb.png,left,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D37,1,2,D,D37,D37tarakComb,k,1,Res1a,CC,E37,DAT,NONE,SING,PLUR,the goat is going to the combs,keçi tarak-lar-a gidiyor,combs,tarak,taraklara,"sing subj, pl obj",goat obj-PL-DAT is.going,go,DAT,,,0,13,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,6.435982199996943,884.1238154000021,None,878.1259625999955,None,883.1241439000005,None,878.1259625999955,None,878.1259625999955,None,878.1259625999955,None,878.1259625999955,None,0.007102100003976375,None,891.1045923000056,None,891.1045923000056,None,891.1045923000056,None,891.1045923000056,None,891.1045923000056,None,891.1045923000056,None,0.0034429999941494316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
ImageFiles/GAblNonePlurSing/G03arabaCar.png,ImageFiles/FDatNonePlurSing/F03arabaCar.png,right,SoundFiles/SoundQuestions/qDP,SoundFiles/SoundAnswers/FDatNonePlurSing/F03,1,3,F,F03,F03arabaCar,a,2,Res1a,CC,G03,DAT,NONE,PLUR,SING,the goats are going to the car,keçi-ler araba-ya gidiyor,car,araba,arabaya,"pl subj, sing obj",goat-PL obj-DAT is.going,go,DAT,,,0,14,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,4.255283699996653,902.600417900001,None,896.6025881999958,None,901.6007696000015,None,896.6025881999958,None,896.6025881999958,None,896.6025881999958,None,896.6025881999958,None,0.0072764000069582835,None,907.3986786000023,None,907.3986786000023,None,907.3986786000023,None,907.3986786000023,None,907.3986786000023,None,907.3986786000023,None,0.003568900006939657,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
ImageFiles/EAblNoneSingPlur/E18yatakBed.png,ImageFiles/CAblNoneSingSing/C18yatakBed.png,left,SoundFiles/SoundQuestions/qAS,SoundFiles/SoundAnswers/EAblNoneSingPlur/E18,1,2,E,E18,E18yatakBed,k,1,Res2,OC,C18,ABL,NONE,SING,PLUR,the goat is coming from the beds,keçi yatak-lar-dan geliyor,beds,yatak,yataklardan,"sing subj, pl obj",goat obj-PL-ABL is.coming,come,ABL,,,0,15,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,9.74509759999637,918.8945229999954,None,912.8966894000041,None,917.8948823999963,None,912.8966894000041,None,912.8966894000041,None,912.8966894000041,None,912.8966894000041,None,0.007329799991566688,None,929.1741135000048,None,929.1741135000048,None,929.1741135000048,None,929.1741135000048,None,929.1741135000048,None,929.1741135000048,None,0.0037241000100038946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.2056367000041,None,0.9984375,-0.498046875,1,0,0,1.820000761654228e-05,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,SoundFiles/SoundQuestions/qAP,SoundFiles/SoundAnswers/GAblNonePlurSing/G19,2,3,G,G19,G19uçakAirplane,k,1,Res2,,,ABL,NONE,PLUR,SING,the goats are coming from the airplane,keçi-ler uçak-tan geliyor,airplane,uçak,uçaktan,"pl subj, sing obj",goat-PL obj-ABL is.coming,come,,ImageFiles/GAblNonePlurSing/G19uçakAirplane.png,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.179165900001,None,1007.179165900001,None,1012.1773522000003,None,0.978125,-0.640625,1,0,0,7.515876400007983,None,0.020266999999876134,None,q,7.204046900005778,1016.6590342999989,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\firstVoiceRespLR_mic-1572376471.645.wav,0.512559599999804,None,1016.6590342999989,None,1016.6590342999989,None,0.978125,-0.640625,1,0,0,7.5100104000011925,None,1026.9720114999946,None,1026.9720114999946,None,0.978125,-0.640625,1,0,0,2.010326499992516,None,q,9.148839400004363,1031.9701806999947,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\secondVoiceRespLR_mic-1572376486.956.wav,0.5132187999988673,None,1031.9701806999947,None,1031.9701806999947,None,0.978125,-0.640625,1,0,0,7.510707500012359,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,SoundFiles/SoundQuestions/qDP,SoundFiles/SoundAnswers/FDatNonePlurSing/F33,2,3,F,F33,F33omurgaSpine,a,2,Res2,,,DAT,NONE,PLUR,SING,the goats are going to the spine,keçi-ler omurga-ya gidiyor,spine,omurga,omurgaya,"pl subj, sing obj",goat-PL obj-DAT is.going,go,,ImageFiles/FDatNonePlurSing/F33omurgaSpine.png,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.5493271000014,None,1043.5493271000014,None,1048.5475289000024,None,0.815625,-0.681640625,1,0,0,7.507692099999986,None,0.007310899993171915,None,q,5.221790900002816,1053.5290475999936,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\firstVoiceRespLR_mic-1572376508.515.wav,0.513970200001495,None,1053.5290475999936,None,1053.5290475999936,None,0.6125,-0.46484375,1,0,0,7.511406300007366,None,1062.0925843000005,None,1062.0925843000005,None,0.6125,-0.46484375,1,0,0,2.0111801999883028,None,q,5.319379599997774,1067.0074828999932,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\secondVoiceRespLR_mic-1572376521.993.wav,0.5138816999970004,None,1067.0074828999932,None,1067.0074828999932,None,0.4359375,-0.384765625,1,0,0,7.511315199997625,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D12,2,2,D,D12,D12sobaStove,a,2,Res2,,,DAT,NONE,SING,PLUR,the goat is going to the stoves,keçi soba-lar-a gidiyor,stoves,soba,sobalara,"sing subj, pl obj",goat obj-PL-DAT is.going,go,,ImageFiles/DDatNoneSingPlur/D12sobaStove.png,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.5873350000038,None,1076.5873350000038,None,1081.5855540000048,None,0.4359375,-0.384765625,1,0,0,7.508077200007392,None,0.006856699998024851,None,q,5.2235545000003185,1086.367152699997,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\firstVoiceRespLR_mic-1572376540.353.wav,0.5137119999999413,None,1086.367152699997,None,1086.367152699997,None,0.4359375,-0.384765625,1,0,0,7.511198799998965,None,1095.7304321999982,None,1095.7304321999982,None,0.4359375,-0.384765625,1,0,0,2.0114295999956084,None,q,4.947337000005064,1100.7952616999974,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\secondVoiceRespLR_mic-1572376555.780.wav,0.5140549000061583,None,1100.7952616999974,None,1100.7952616999974,None,0.4359375,-0.384765625,1,0,0,7.5115428999997675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,SoundFiles/SoundQuestions/qAS,SoundFiles/SoundAnswers/EAblNoneSingPlur/E18,2,2,E,E18,E18yatakBed,k,1,Res2,,,ABL,NONE,SING,PLUR,the goat is coming from the beds,keçi yatak-lar-dan geliyor,beds,yatak,yataklardan,"sing subj, pl obj",goat obj-PL-ABL is.coming,come,,ImageFiles/EAblNoneSingPlur/E18yatakBed.png,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.4421294000058,None,1109.4421294000058,None,1114.4403482000052,None,0.4359375,-0.384765625,1,0,0,7.508619300002465,None,0.007278100005351007,None,q,5.287242199992761,1119.255250400005,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\firstVoiceRespLR_mic-1572376573.241.wav,0.5134644000063417,None,1119.255250400005,None,1119.255250400005,None,0.4359375,-0.384765625,1,0,0,7.5109557999967365,None,1128.0520680000045,None,1128.0520680000045,None,0.4359375,-0.384765625,1,0,0,2.0109572999936063,None,q,6.274349700004677,1133.500095700001,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\secondVoiceRespLR_mic-1572376588.486.wav,0.5138251000025775,None,1133.500095700001,None,1133.500095700001,None,0.4359375,-0.384765625,1,0,0,7.51127919999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,SoundFiles/SoundQuestions/qDP,SoundFiles/SoundAnswers/FDatNonePlurSing/F37,2,3,F,F37,F37tarakComb,k,1,LR1,,,DAT,NONE,PLUR,SING,the goats are going to the comb,keçi-ler tarağ-a gidiyor,comb,tarak,tarağa,"pl subj, sing obj",goat-PL obj-DAT is.going,go,,ImageFiles/FDatNonePlurSing/F37tarakComb.png,,,,,,0,4,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.1466218999994,None,1143.1466218999994,None,1148.144813100007,None,0.4359375,-0.384765625,1,0,0,7.508915200000047,None,0.0072761000046739355,None,q,5.714874700002838,1153.2596196999948,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\firstVoiceRespLR_mic-1572376607.245.wav,0.5135270000027958,None,1153.2596196999948,None,1153.2596196999948,None,0.4359375,-0.384765625,1,0,0,7.511020999998436,None,1162.2896974000032,None,1162.2896974000032,None,0.4359375,-0.384765625,1,0,0,2.0108850999968126,None,q,6.409025899993139,1167.2212254000042,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\secondVoiceRespLR_mic-1572376621.207.wav,0.5132852999959141,None,1167.2212254000042,None,1167.2212254000042,None,0.4359375,-0.384765625,1,0,0,7.510742599988589,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
,,,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D22,2,2,D,D22,D22gömlekShirt,k,9,Res2,,,DAT,NONE,SING,PLUR,the goat is going to the shirts,keçi gömlek-ler-e gidiyor,shirts,gömlek,gömleklere,"sing subj, pl obj",goat obj-PL-DAT is.going,go,,ImageFiles/DDatNoneSingPlur/D22gömlekShirt.png,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.9010326999996,None,1176.9010326999996,None,1181.899223600005,None,0.4359375,-0.384765625,1,0,0,7.508857099994202,None,0.006933800003025681,None,q,6.602154699998209,1186.764154599994,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\firstVoiceRespLR_mic-1572376641.750.wav,0.5139242000004742,None,1186.764154599994,None,1186.764154599994,None,0.4359375,-0.384765625,1,0,0,7.511389500010409,None,1196.9937898000062,None,1196.9937898000062,None,0.4359375,-0.384765625,1,0,0,2.01118800000404,None,q,5.954502000007778,1201.2755659999966,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/020_RED_092419_2019_Oct_29_1506_wav\secondVoiceRespLR_mic-1572376655.261.wav,0.5135987999965437,None,1201.2755659999966,None,1201.2755659999966,None,0.4359375,-0.384765625,1,0,0,7.511070799999288,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2019_Oct_29_1506,RED_092419,3.1.5,60.028405444608545,
