imageFileCaseLeft,imageFileCaseRight,correctAns,soundQuestions,soundAnswers,block,scaffoldLevel,construction,stimuliCode,nameCode,set,stemCode,group,itemType,distractorItem,objCase,relativeClause,subjSingPlur,objSingPlur,englishPhrase,turkishPhrase,englishNoun,turkishNom,turkishNounCase,grammar,gloss,verb,caseRelative,imageNom,B1preCOMP.thisRepN,B1preCOMP.thisTrialN,B1preCOMP.thisN,B1preCOMP.thisIndex,B2LR1.thisRepN,B2LR1.thisTrialN,B2LR1.thisN,B2LR1.thisIndex,B2CT1.thisRepN,B2CT1.thisTrialN,B2CT1.thisN,B2CT1.thisIndex,B3PT1.thisRepN,B3PT1.thisTrialN,B3PT1.thisN,B3PT1.thisIndex,B3CT2.thisRepN,B3CT2.thisTrialN,B3CT2.thisN,B3CT2.thisIndex,B3LR2.thisRepN,B3LR2.thisTrialN,B3LR2.thisN,B3LR2.thisIndex,B4PT2.thisRepN,B4PT2.thisTrialN,B4PT2.thisN,B4PT2.thisIndex,B4CT3.thisRepN,B4CT3.thisTrialN,B4CT3.thisN,B4CT3.thisIndex,B4LR3.thisRepN,B4LR3.thisTrialN,B4LR3.thisN,B4LR3.thisIndex,B5postCOMP.thisRepN,B5postCOMP.thisTrialN,B5postCOMP.thisN,B5postCOMP.thisIndex,B6vocab.thisRepN,B6vocab.thisTrialN,B6vocab.thisN,B6vocab.thisIndex,compInstr_text.started,compInstr_text.stopped,compInstr_mouse.x,compInstr_mouse.y,compInstr_mouse.leftButton,compInstr_mouse.midButton,compInstr_mouse.rightButton,compInstr_mouse.started,compInstr_mouse.stopped,compDialogue_key.keys,compDialogue_key.corr,compDialogue_key.rt,compDialogue_key.started,compDialogue_key.stopped,compQuestion_sound.started,compQuestion_sound.stopped,compAnswer_sound.started,compAnswer_sound.stopped,compLeft_image.started,compLeft_image.stopped,compRight_image.started,compRight_image.stopped,comp_Left_text.started,comp_Left_text.stopped,comp_Right_text.started,comp_Right_text.stopped,ISI1.started,ISI1.stopped,compFeedback_text.started,compFeedback_text.stopped,compFeedback_leftPolygon.started,compFeedback_leftPolygon.stopped,compFeedback_rightPolygon.started,compFeedback_rightPolygon.stopped,compFeedback_leftImage.started,compFeedback_leftImage.stopped,compFeedback_rightImage.started,compFeedback_rightImage.stopped,compFeedback_sound.started,compFeedback_sound.stopped,ISI3.started,ISI3.stopped,CT1compInstr_text.started,CT1compInstr_text.stopped,CT1compInstr_mouse.x,CT1compInstr_mouse.y,CT1compInstr_mouse.leftButton,CT1compInstr_mouse.midButton,CT1compInstr_mouse.rightButton,CT1compInstr_mouse.started,CT1compInstr_mouse.stopped,CT1compInstr_text_2.started,CT1compInstr_text_2.stopped,CT1compInstr_mouse_2.x,CT1compInstr_mouse_2.y,CT1compInstr_mouse_2.leftButton,CT1compInstr_mouse_2.midButton,CT1compInstr_mouse_2.rightButton,CT1compInstr_mouse_2.started,CT1compInstr_mouse_2.stopped,CT2compInstr_text.started,CT2compInstr_text.stopped,CT2compInstr_mouse.x,CT2compInstr_mouse.y,CT2compInstr_mouse.leftButton,CT2compInstr_mouse.midButton,CT2compInstr_mouse.rightButton,CT2compInstr_mouse.started,CT2compInstr_mouse.stopped,vocabInstr_text.started,vocabInstr_text.stopped,vocabInstr_mouse.x,vocabInstr_mouse.y,vocabInstr_mouse.leftButton,vocabInstr_mouse.midButton,vocabInstr_mouse.rightButton,vocabInstr_mouse.started,vocabInstr_mouse.stopped,vocabAnswer_key.keys,vocabAnswer_key.started,vocabAnswer_key.stopped,vocabAnswer_mic.filename,vocabAnswer_mic.started,vocabAnswer_mic.stopped,vocabAnswer_text.started,vocabAnswer_text.stopped,vocabAnswer_image.started,vocabAnswer_image.stopped,vocabAnswer_mouse.x,vocabAnswer_mouse.y,vocabAnswer_mouse.leftButton,vocabAnswer_mouse.midButton,vocabAnswer_mouse.rightButton,vocabAnswer_mouse.started,vocabAnswer_mouse.stopped,ISI_vocab.started,ISI_vocab.stopped,endThanks_text.started,endThanks_text.stopped,endThanks_key.keys,endThanks_key.rt,endThanks_key.started,endThanks_key.stopped,participant,session,date,expName,psychopyVersion,frameRate,
ImageFiles/DDatNoneSingPlur/D12sobaStove.png,ImageFiles/BDatNoneSingSing/B12sobaStove.png,left,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D12,1,2,D,D12,D12sobaStove,a,2,Res2,OC,B12,DAT,NONE,SING,PLUR,the goat is going to the stoves,keçi soba-lar-a gidiyor,stoves,soba,sobalara,"sing subj, pl obj",goat obj-PL-DAT is.going,go,DAT,,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,2.792436700008693,263.9649930000014,None,257.96715130000666,None,262.9653546000045,None,257.96715130000666,None,257.96715130000666,None,257.96715130000666,None,257.96715130000666,None,0.01146310000331141,None,267.2971230000112,None,267.2971230000112,None,267.2971230000112,None,267.2971230000112,None,267.2971230000112,None,267.2971230000112,None,0.003536300006089732,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/FDatNonePlurSing/F11pusulaCompass.png,ImageFiles/GAblNonePlurSing/G11pusulaCompass.png,right,SoundFiles/SoundQuestions/qAP,SoundFiles/SoundAnswers/GAblNonePlurSing/G11,1,3,G,G11,G11pusulaCompass,a,2,Res2,CC,F11,ABL,NONE,PLUR,SING,the goats are coming from the compass,keçi-ler pusula-dan geliyor,compass,pusula,pusuladan,"pl subj, sing obj",goat-PL obj-ABL is.coming,come,ABL,,0,10,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,3.5724045999959344,278.79294030000165,None,272.79515950000496,None,277.7933247000037,None,272.79515950000496,None,272.79515950000496,None,272.79515950000496,None,272.79515950000496,None,0.010708000001613982,None,282.9081314000068,None,282.9081314000068,None,282.9081314000068,None,282.9081314000068,None,282.9081314000068,None,282.9081314000068,None,0.003448999996180646,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/EAblNoneSingPlur/E08kasaSafe.png,ImageFiles/DDatNoneSingPlur/D08kasaSafe.png,right,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D08,1,2,D,D08,D08kasaSafe,a,2,Res1b,CC,E08,DAT,NONE,SING,PLUR,the goat is going to the safes,keçi kasa-lar-a gidiyor,safes,kasa,kasalara,"sing subj, pl obj",goat obj-PL-DAT is.going,go,DAT,,0,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,2.4016076999978395,294.40398470000946,None,288.406138300008,None,293.40430580000975,None,288.406138300008,None,288.406138300008,None,288.406138300008,None,288.406138300008,None,0.010903899994445965,None,297.3529028000048,None,297.3529028000048,None,297.3529028000048,None,297.3529028000048,None,297.3529028000048,None,297.3529028000048,None,0.0036210999969625846,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/IAblNonePlurPLur/I06havzaBasin.png,ImageFiles/GAblNonePlurSing/G06havzaBasin.png,right,SoundFiles/SoundQuestions/qAP,SoundFiles/SoundAnswers/GAblNonePlurSing/G06,1,3,G,G06,G06havzaBasin,a,2,Res1b,OC,I06,ABL,NONE,PLUR,SING,the goats are coming from the basin,keçi-ler havza-dan geliyor,basin,havza,havzadan,"pl subj, sing obj",goat-PL obj-ABL is.coming,come,ABL,,0,12,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,3.724445100000594,308.84874450000643,None,302.8509411000123,None,307.84909329999937,None,302.8509411000123,None,302.8509411000123,None,302.8509411000123,None,302.8509411000123,None,0.010875400010263547,None,313.1138575000077,None,313.1138575000077,None,313.1138575000077,None,313.1138575000077,None,313.1138575000077,None,313.1138575000077,None,0.0035881999938283116,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/FDatNonePlurSing/F33omurgaSpine.png,ImageFiles/HDatNonePlurPlur/H33omurgaSpine.png,left,SoundFiles/SoundQuestions/qDP,SoundFiles/SoundAnswers/FDatNonePlurSing/F33,1,3,F,F33,F33omurgaSpine,a,2,Res2,OC,H33,DAT,NONE,PLUR,SING,the goats are going to the spine,keçi-ler omurga-ya gidiyor,spine,omurga,omurgaya,"pl subj, sing obj",goat-PL obj-DAT is.going,go,DAT,,0,13,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,2.723417800007155,324.6096964000026,None,318.61186960000487,None,323.6100974000001,None,318.61186960000487,None,318.61186960000487,None,318.61186960000487,None,318.61186960000487,None,0.012115999998059124,None,327.8752026000002,None,327.8752026000002,None,327.8752026000002,None,327.8752026000002,None,327.8752026000002,None,327.8752026000002,None,0.0037788000045111403,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/DDatNoneSingPlur/D37tarakComb.png,ImageFiles/EAblNoneSingPlur/E37tarakComb.png,left,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D37,1,2,D,D37,D37tarakComb,k,1,Res1a,CC,E37,DAT,NONE,SING,PLUR,the goat is going to the combs,keçi tarak-lar-a gidiyor,combs,tarak,taraklara,"sing subj, pl obj",goat obj-PL-DAT is.going,go,DAT,,0,14,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,3.0660761000035563,339.3710051000089,None,333.37320210000325,None,338.3713837000105,None,333.37320210000325,None,333.37320210000325,None,333.37320210000325,None,333.37320210000325,None,0.011102200005552731,None,342.9697340999992,None,342.9697340999992,None,342.9697340999992,None,342.9697340999992,None,342.9697340999992,None,342.9697340999992,None,0.003375700005562976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/CAblNoneSingSing/C09makaraSpoolofThread.png,ImageFiles/EAblNoneSingPlur/E09makaraSpoolofThread.png,right,SoundFiles/SoundQuestions/qAS,SoundFiles/SoundAnswers/EAblNoneSingPlur/E09,1,2,E,E09,E09makaraSpoolofThread,a,2,Res1a,OC,C09,ABL,NONE,SING,PLUR,the goat is going to coming from the spools of thread,keçi makara-lar-dan geliyor,spools of thread,makara,makaralardan,"sing subj, pl obj",goat obj-PL-ABL is.coming,come,ABL,,0,15,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,5.0833654000016395,354.4656199000019,None,348.467733700003,None,353.465924300006,None,348.467733700003,None,348.467733700003,None,348.467733700003,None,348.467733700003,None,0.011153300001751631,None,360.0968753000052,None,360.0968753000052,None,360.0968753000052,None,360.0968753000052,None,360.0968753000052,None,360.0968753000052,None,0.0036598000006051734,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.1283753000025,None,0.8640625,-0.296875,1,0,0,1.2999997125007212e-05,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/CAblNoneSingSing/C18yatakBed.png,ImageFiles/EAblNoneSingPlur/E18yatakBed.png,right,SoundFiles/SoundQuestions/qAS,SoundFiles/SoundAnswers/EAblNoneSingPlur/E18,2,2,E,E18,E18yatakBed,k,1,Res2,OC,C18,ABL,NONE,SING,PLUR,the goat is coming from the beds,keçi yatak-lar-dan geliyor,beds,yatak,yataklardan,"sing subj, pl obj",goat obj-PL-ABL is.coming,come,ABL,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,3.681848299995181,406.1468892000121,None,400.14905810001073,None,405.14724130000104,None,400.14905810001073,None,400.14905810001073,None,400.14905810001073,None,400.14905810001073,None,0.007193299999926239,None,410.36201070000243,None,410.36201070000243,None,410.36201070000243,None,410.36201070000243,None,410.36201070000243,None,410.36201070000243,None,0.003755700003239326,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/DDatNoneSingPlur/D28vidaScrew.png,ImageFiles/EAblNoneSingPlur/E28vidaScrew.png,right,SoundFiles/SoundQuestions/qAS,SoundFiles/SoundAnswers/EAblNoneSingPlur/E28,2,2,E,E28,E28vidaScrew,a,2,Res2,CC,D28,ABL,NONE,SING,PLUR,the goat is coming from the screws,keçi vida-lar-dan geliyor,screws,vida,vidalardan,"sing subj, pl obj",goat obj-PL-ABL is.coming,come,ABL,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,2.2668874000082724,421.85785490000853,None,415.8600259000086,None,420.85822950000875,None,415.8600259000086,None,415.8600259000086,None,415.8600259000086,None,415.8600259000086,None,0.0066654000111157075,None,424.6568671999994,None,424.6568671999994,None,424.6568671999994,None,424.6568671999994,None,424.6568671999994,None,424.6568671999994,None,0.003307999999378808,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/HDatNonePlurPlur/H33omurgaSpine.png,ImageFiles/FDatNonePlurSing/F33omurgaSpine.png,right,SoundFiles/SoundQuestions/qDP,SoundFiles/SoundAnswers/FDatNonePlurSing/F33,2,3,F,F33,F33omurgaSpine,a,2,Res2,OC,H33,DAT,NONE,PLUR,SING,the goats are going to the spine,keçi-ler omurga-ya gidiyor,spine,omurga,omurgaya,"pl subj, sing obj",goat-PL obj-DAT is.going,go,DAT,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,2.8919140999933006,436.1526695000066,None,430.1548730000068,None,435.1530567000009,None,430.1548730000068,None,430.1548730000068,None,430.1548730000068,None,430.1548730000068,None,0.007367399986833334,None,439.5847799000039,None,439.5847799000039,None,439.5847799000039,None,439.5847799000039,None,439.5847799000039,None,439.5847799000039,None,0.0035828000109177083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/EAblNoneSingPlur/E32ekmekBread.png,ImageFiles/DDatNoneSingPlur/D32ekmekBread.png,right,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D32,2,2,D,D32,D32ekmekBread,k,9,CT1,CC,E32,DAT,NONE,SING,PLUR,the goat is going to the breads,keçi ekmek-ler-e gidiyor,breads,ekmek,ekmeklere,"sing subj, pl obj",goat obj-PL-DAT is.going,go,DAT,,,,,,,,,,0,3,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,4.387879699992482,451.0806341999996,None,445.0827577000018,None,450.0809997000033,None,445.0827577000018,None,445.0827577000018,None,445.0827577000018,None,445.0827577000018,None,0.01089559998945333,None,456.012163899999,None,456.012163899999,None,456.012163899999,None,456.012163899999,None,456.012163899999,None,456.012163899999,None,0.0036697999894386157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/GAblNonePlurSing/G19uçakAirplane.png,ImageFiles/FDatNonePlurSing/F19uçakAirplane.png,left,SoundFiles/SoundQuestions/qAP,SoundFiles/SoundAnswers/GAblNonePlurSing/G19,2,3,G,G19,G19uçakAirplane,k,1,Res2,CC,F19,ABL,NONE,PLUR,SING,the goats are coming from the airplane,keçi-ler uçak-tan geliyor,airplane,uçak,uçaktan,"pl subj, sing obj",goat-PL obj-ABL is.coming,come,ABL,,,,,,,,,,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,3.768548500011093,467.50800270000764,None,461.51019760000054,None,466.50838340001064,None,461.51019760000054,None,461.51019760000054,None,461.51019760000054,None,461.51019760000054,None,0.006954500000574626,None,471.82313290001184,None,471.82313290001184,None,471.82313290001184,None,471.82313290001184,None,471.82313290001184,None,471.82313290001184,None,0.003497800003970042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/BDatNoneSingSing/B12sobaStove.png,ImageFiles/DDatNoneSingPlur/D12sobaStove.png,right,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D12,2,2,D,D12,D12sobaStove,a,2,Res2,OC,B12,DAT,NONE,SING,PLUR,the goat is going to the stoves,keçi soba-lar-a gidiyor,stoves,soba,sobalara,"sing subj, pl obj",goat obj-PL-DAT is.going,go,DAT,,,,,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,2.653353000001516,483.3189970000094,None,477.3211689000018,None,482.31932130000496,None,477.3211689000018,None,477.3211689000018,None,477.3211689000018,None,477.3211689000018,None,0.006613000005017966,None,486.5178544000082,None,486.5178544000082,None,486.5178544000082,None,486.5178544000082,None,486.5178544000082,None,486.5178544000082,None,0.0033084999886341393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/FDatNonePlurSing/F08kasaSafe.png,ImageFiles/HDatNonePlurPlur/H08kasaSafe.png,left,SoundFiles/SoundQuestions/qDP,SoundFiles/SoundAnswers/FDatNonePlurSing/F08,2,3,F,F08,F08kasaSafe,a,2,CT1,OC,H08,DAT,NONE,PLUR,SING,the goats are going to the Safe,keçi-ler kasa-ya gidiyor,Safe,kasa,kasaya,"pl subj, sing obj",goat-PL obj-DAT is.going,go,DAT,,,,,,,,,,0,6,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,4.614583400005358,498.0136964000121,None,492.01587020000443,None,497.0140393000038,None,492.01587020000443,None,492.01587020000443,None,492.01587020000443,None,492.01587020000443,None,0.010901800007559359,None,503.1618376000115,None,503.1618376000115,None,503.1618376000115,None,503.1618376000115,None,503.1618376000115,None,503.1618376000115,None,0.003387999997357838,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/GAblNonePlurSing/G12sobaStove.png,ImageFiles/FDatNonePlurSing/F12sobaStove.png,left,SoundFiles/SoundQuestions/qAP,SoundFiles/SoundAnswers/GAblNonePlurSing/G12,2,3,G,G12,G12sobaStove,a,2,CT1,CC,F12,ABL,NONE,PLUR,SING,the goats are coming from the stove,keçi-ler soba-dan geliyor,stove,soba,sobadan,"pl subj, sing obj",goat-PL obj-ABL is.coming,come,ABL,,,,,,,,,,0,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,5.3785359999892535,514.657686800012,None,508.65984600000957,None,513.6580052000063,None,508.65984600000957,None,508.65984600000957,None,508.65984600000957,None,508.65984600000957,None,0.011367800005245954,None,520.5721713000094,None,520.5721713000094,None,520.5721713000094,None,520.5721713000094,None,520.5721713000094,None,520.5721713000094,None,0.0036872999917250127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/DDatNoneSingPlur/D22gömlekShirt.png,ImageFiles/BDatNoneSingSing/B22gömlekShirt.png,left,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D22,2,2,D,D22,D22gömlekShirt,k,9,Res2,OC,B22,DAT,NONE,SING,PLUR,the goat is going to the shirts,keçi gömlek-ler-e gidiyor,shirts,gömlek,gömleklere,"sing subj, pl obj",goat obj-PL-DAT is.going,go,DAT,,,,,,,,,,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,3.375978199997917,532.0681069999991,None,526.0702157000051,None,531.0684110000002,None,526.0702157000051,None,526.0702157000051,None,526.0702157000051,None,526.0702157000051,None,0.006948399997781962,None,535.9833026999986,None,535.9833026999986,None,535.9833026999986,None,535.9833026999986,None,535.9833026999986,None,535.9833026999986,None,0.003723699992406182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/GAblNonePlurSing/G11pusulaCompass.png,ImageFiles/FDatNonePlurSing/F11pusulaCompass.png,left,SoundFiles/SoundQuestions/qAP,SoundFiles/SoundAnswers/GAblNonePlurSing/G11,2,3,G,G11,G11pusulaCompass,a,2,Res2,CC,F11,ABL,NONE,PLUR,SING,the goats are coming from the compass,keçi-ler pusula-dan geliyor,compass,pusula,pusuladan,"pl subj, sing obj",goat-PL obj-ABL is.coming,come,ABL,,,,,,,,,,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,4.285014599998249,547.4791336000053,None,541.48132050001,None,546.479488500001,None,541.48132050001,None,541.48132050001,None,541.48132050001,None,541.48132050001,None,0.0068835999991279095,None,552.310747800002,None,552.310747800002,None,552.310747800002,None,552.310747800002,None,552.310747800002,None,552.310747800002,None,0.0033180000027641654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/CAblNoneSingSing/C03arabaCar.png,ImageFiles/EAblNoneSingPlur/E03arabaCar.png,right,SoundFiles/SoundQuestions/qAS,SoundFiles/SoundAnswers/EAblNoneSingPlur/E03,2,2,E,E03,E03arabaCar,a,2,CT1,OC,C03,ABL,NONE,SING,PLUR,the goat is coming from the cars,keçi araba-lar-dan geliyor,cars,araba,arabalardan,"sing subj, pl obj",goat obj-PL-ABL is.coming,come,ABL,,,,,,,,,,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,3.341369700006908,563.8065925999981,None,557.8087633000105,None,562.8069680000044,None,557.8087633000105,None,557.8087633000105,None,557.8087633000105,None,557.8087633000105,None,0.011929100000998005,None,567.6885275000095,None,567.6885275000095,None,567.6885275000095,None,567.6885275000095,None,567.6885275000095,None,567.6885275000095,None,0.003612699991208501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/EAblNoneSingPlur/E06havzaBasin.png,ImageFiles/DDatNoneSingPlur/D06havzaBasin.png,right,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D06,2,2,D,D06,D06havzaBasin,a,2,CT1,CC,E06,DAT,NONE,SING,PLUR,the goat is going to the basins,keçi havza-lar-a gidiyor,basins,havza,havzalara,"sing subj, pl obj",goat obj-PL-DAT is.going,go,DAT,,,,,,,,,,0,11,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,3.1075068000063766,579.1844261000078,None,573.1865823999979,None,578.1847565000062,None,573.1865823999979,None,573.1865823999979,None,573.1865823999979,None,573.1865823999979,None,0.010414799995487556,None,582.8330627000105,None,582.8330627000105,None,582.8330627000105,None,582.8330627000105,None,582.8330627000105,None,582.8330627000105,None,0.003434800004470162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/IAblNonePlurPLur/I18yatakBed.png,ImageFiles/GAblNonePlurSing/G18yatakBed.png,right,SoundFiles/SoundQuestions/qAP,SoundFiles/SoundAnswers/GAblNonePlurSing/G18,2,3,G,G18,G18yatakBed,k,1,CT1,OC,I18,ABL,NONE,PLUR,SING,the goats are coming from the bed,keçi-ler yatak-tan geliyor,bed,yatak,yataktan,"pl subj, sing obj",goat-PL obj-ABL is.coming,come,ABL,,,,,,,,,,0,12,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,4.362896199992974,594.3289114000072,None,588.3310760000022,None,593.3292724000057,None,588.3310760000022,None,588.3310760000022,None,588.3310760000022,None,588.3310760000022,None,0.0108979999931762,None,599.2271456000017,None,599.2271456000017,None,599.2271456000017,None,599.2271456000017,None,599.2271456000017,None,599.2271456000017,None,0.0034260999964317307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
ImageFiles/FDatNonePlurSing/F21çiçekFlower.png,ImageFiles/GAblNonePlurSing/G21çiçekFlower.png,left,SoundFiles/SoundQuestions/qDP,SoundFiles/SoundAnswers/FDatNonePlurSing/F21,2,3,F,F21,F21çiçekFlower,k,9,Res2,CC,G21,DAT,NONE,PLUR,SING,the goats are going to the flower,keçi-ler çiçeğ-e gidiyor,flower,çiçek,çiçeğe,"pl subj, sing obj",goat-PL obj-DAT is.going,go,DAT,,,,,,,,,,0,13,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,5.104776599997422,610.7229703000048,None,604.7251613999979,None,609.7233629000111,None,604.7251613999979,None,604.7251613999979,None,604.7251613999979,None,604.7251613999979,None,0.007095900000422262,None,616.3709653000114,None,616.3709653000114,None,616.3709653000114,None,616.3709653000114,None,616.3709653000114,None,616.3709653000114,None,0.00352990000101272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,001,2019_Nov_26_1243,TAN_092419,3.1.5,60.01828156802955,
